icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid,ctf_low,ctf_high,ctp_low,ctp_high,blmult
,,,190425_193911_102_j01,,,5.15,-95.98,0,green,190425_193911_102_j01,23,1,789,255,0.88
,,,190425_193911_103_j01,,,5.23,-95.53,0,green,190425_193911_103_j01,3,12,613,438,0.88
,,,190425_193911_104_j01,,,5.31,-95.1,0,green,190425_193911_104_j01,14,3,712,277,0.88
,,,190425_193911_105_j01,,,5.39,-94.67,0,green,190425_193911_105_j01,4,18,485,271,0.88
,,,190425_193911_106_j01,,,5.47,-94.24,0,green,190425_193911_106_j01,21,23,717,287,0.88
,,,190425_193911_107_j01,,,5.55,-93.81,0,yellow,190425_193911_107_j01,20,18,773,297,0.88
,,,190425_193911_108_j01,,,5.63,-93.38,0,green,190425_193911_108_j01,12,26,652,307,0.88
,,,190425_193911_109_j01,,,5.71,-92.93,0,green,190425_193911_109_j01,3,34,764,339,0.88
,,,190425_193911_110_j01,,,5.79,-92.47,0,green,190425_193911_110_j01,1,5,556,301,0.88
,,,190425_193911_111_j01,,,5.87,-92.0,0,green,190425_193911_111_j01,2,1,763,242,0.88
,,,190425_193911_112_j01,,,5.96,-91.5,0,green,190425_193911_112_j01,3,8,504,370,0.88
,,,190425_193911_113_j01,,,6.05,-90.97,0,green,190425_193911_113_j01,0,11,625,374,0.88
,,,190425_193911_114_j01,,,6.15,-90.4,0,green,190425_193911_114_j01,10,2,641,235,0.88
,,,190425_193911_115_j01,,,6.25,-89.78,0,green,190425_193911_115_j01,22,7,802,309,0.88
,,,190425_193911_116_j01,,,6.36,-89.1,0,green,190425_193911_116_j01,17,13,703,259,0.87
,,,190425_193911_117_j01,,,6.48,-88.34,0,green,190425_193911_117_j01,7,17,561,277,0.87
,,,190425_193911_118_j01,,,6.62,-87.48,0,green,190425_193911_118_j01,18,6,638,236,0.87
,,,190425_193911_119_j01,,,6.77,-86.48,0,green,190425_193911_119_j01,40,0,758,97,0.87
,,,190425_193911_120_j01,,,6.95,-85.26,0,green,190425_193911_120_j01,4,0,768,216,0.87
,,,190425_193943_001_j01,,,4.26,-103.67,0,green,190425_193943_001_j01,54,8,616,142,0.87
,,,190425_193943_002_j01,,,4.47,-102.48,0,yellow,190425_193943_002_j01,30,63,799,671,0.88
,,,190425_193943_003_j01,,,4.64,-101.49,0,yellow,190425_193943_003_j01,85,9,724,448,0.88
,,,190425_193943_004_j01,,,4.8,-100.63,0,green,190425_193943_004_j01,43,1,829,242,0.88
,,,190425_193943_005_j01,,,4.93,-99.89,0,green,190425_193943_005_j01,67,1,721,162,0.88
,,,190425_193943_006_j01,,,5.05,-99.21,0,green,190425_193943_006_j01,46,6,669,209,0.88
,,,190425_193943_007_j01,,,5.16,-98.6,0,green,190425_193943_007_j01,24,30,441,190,0.88
,,,190425_193943_008_j01,,,5.26,-98.04,0,green,190425_193943_008_j01,18,17,631,212,0.88
,,,190425_193943_009_j01,,,5.36,-97.51,0,green,190425_193943_009_j01,5,5,664,192,0.88
,,,190425_193943_010_j01,,,5.45,-97.01,0,green,190425_193943_010_j01,29,1,803,162,0.88
,,,190425_193943_011_j01,,,5.54,-96.54,0,green,190425_193943_011_j01,10,6,683,320,0.88
,,,190425_193943_012_j01,,,5.62,-96.08,0,green,190425_193943_012_j01,3,1,907,362,0.88
,,,190425_193943_013_j01,,,5.7,-95.64,0,green,190425_193943_013_j01,2,13,803,405,0.88
,,,190425_193943_014_j01,,,5.78,-95.2,0,green,190425_193943_014_j01,1,5,879,256,0.88
,,,190425_193943_015_j01,,,5.86,-94.77,0,green,190425_193943_015_j01,0,10,776,248,0.88
,,,190425_193943_016_j01,,,5.94,-94.35,0,green,190425_193943_016_j01,0,56,775,279,0.88
,,,190425_193943_017_j01,,,6.02,-93.92,0,green,190425_193943_017_j01,0,50,774,327,0.88
,,,190425_193943_018_j01,,,6.1,-93.48,0,green,190425_193943_018_j01,13,40,489,222,0.88
,,,190425_193943_019_j01,,,6.18,-93.04,0,green,190425_193943_019_j01,10,23,708,220,0.88
,,,190425_193943_020_j01,,,6.26,-92.58,0,green,190425_193943_020_j01,0,4,631,308,0.88
,,,190425_193943_021_j01,,,6.34,-92.1,0,green,190425_193943_021_j01,0,3,586,389,0.88
,,,190425_193943_022_j01,,,6.43,-91.6,0,green,190425_193943_022_j01,0,3,557,339,0.88
,,,190425_193943_023_j01,,,6.52,-91.07,0,green,190425_193943_023_j01,0,5,550,322,0.88
,,,190425_193943_024_j01,,,6.62,-90.5,0,green,190425_193943_024_j01,4,3,570,269,0.88
,,,190425_193943_025_j01,,,6.72,-89.88,0,green,190425_193943_025_j01,2,30,760,406,0.88
,,,190425_193943_026_j01,,,6.83,-89.2,0,green,190425_193943_026_j01,0,18,615,231,0.88
,,,190425_193943_027_j01,,,6.95,-88.44,0,green,190425_193943_027_j01,0,15,567,224,0.88
,,,190425_193943_028_j01,,,7.09,-87.58,0,green,190425_193943_028_j01,8,5,524,215,0.87
,,,190425_193943_029_j01,,,7.24,-86.57,0,green,190425_193943_029_j01,33,11,576,493,0.87
,,,190425_193943_030_j01,,,7.42,-85.36,0,green,190425_193943_030_j01,0,1,960,99,0.87
,,,190425_193943_031_j01,,,4.72,-103.78,0,green,190425_193943_031_j01,60,7,639,164,0.87
,,,190425_193943_032_j01,,,4.93,-102.59,0,green,190425_193943_032_j01,75,10,699,852,0.87
,,,190425_193943_033_j01,,,5.11,-101.6,0,green,190425_193943_033_j01,61,23,590,570,0.88
,,,190425_193943_034_j01,,,5.26,-100.74,0,green,190425_193943_034_j01,46,6,803,173,0.88
,,,190425_193943_035_j01,,,5.4,-99.99,0,green,190425_193943_035_j01,37,3,740,249,0.88
,,,190425_193943_036_j01,,,5.52,-99.32,0,green,190425_193943_036_j01,0,38,961,230,0.88
,,,190425_193943_037_j01,,,5.63,-98.71,0,green,190425_193943_037_j01,14,75,329,200,0.89
,,,190425_193943_038_j01,,,5.73,-98.15,0,green,190425_193943_038_j01,7,18,584,204,0.89
,,,190425_193943_039_j01,,,5.83,-97.62,0,green,190425_193943_039_j01,0,5,586,178,0.89
,,,190425_193943_040_j01,,,5.92,-97.12,0,green,190425_193943_040_j01,8,3,929,298,0.88
,,,190425_193943_041_j01,,,6.01,-96.65,0,green,190425_193943_041_j01,3,4,898,301,0.88
,,,190425_193943_042_j01,,,6.09,-96.19,0,green,190425_193943_042_j01,0,4,818,569,0.88
,,,190425_193943_043_j01,,,6.17,-95.75,0,green,190425_193943_043_j01,37,24,654,613,0.88
,,,190425_193943_044_j01,,,6.25,-95.31,0,green,190425_193943_044_j01,11,11,549,294,0.88
,,,190425_193943_045_j01,,,6.33,-94.88,0,green,190425_193943_045_j01,13,34,606,281,0.88
,,,190425_193943_046_j01,,,6.41,-94.45,0,green,190425_193943_046_j01,1,9,826,293,0.88
,,,190425_193943_047_j01,,,6.49,-94.02,0,green,190425_193943_047_j01,1,9,832,290,0.88
,,,190425_193943_048_j01,,,6.57,-93.59,0,green,190425_193943_048_j01,4,13,624,218,0.88
,,,190425_193943_049_j01,,,6.65,-93.14,0,green,190425_193943_049_j01,6,3,620,199,0.88
,,,190425_193943_050_j01,,,6.73,-92.68,0,green,190425_193943_050_j01,22,1,677,255,0.88
,,,190425_193943_051_j01,,,6.81,-92.2,0,green,190425_193943_051_j01,13,0,611,204,0.88
,,,190425_193943_052_j01,,,6.9,-91.7,0,green,190425_193943_052_j01,0,2,621,307,0.88
,,,190425_193943_053_j01,,,6.99,-91.17,0,green,190425_193943_053_j01,5,7,465,266,0.88
,,,190425_193943_054_j01,,,7.09,-90.6,0,green,190425_193943_054_j01,0,18,673,514,0.88
,,,190425_193943_055_j01,,,7.19,-89.99,0,green,190425_193943_055_j01,3,9,706,382,0.88
,,,190425_193943_056_j01,,,7.3,-89.3,0,green,190425_193943_056_j01,0,29,573,222,0.88
,,,190425_193943_057_j01,,,7.42,-88.54,0,green,190425_193943_057_j01,0,16,591,222,0.87
,,,190425_193943_058_j01,,,7.55,-87.68,0,green,190425_193943_058_j01,13,0,476,234,0.87
,,,190425_193943_059_j01,,,7.71,-86.67,0,green,190425_193943_059_j01,3,6,835,404,0.87
,,,190425_193943_060_j01,,,7.88,-85.46,0,green,190425_193943_060_j01,25,4,859,223,0.87
,,,190425_193943_061_j01,,,5.18,-103.89,0,green,190425_193943_061_j01,32,3,577,144,0.87
,,,190425_193943_062_j01,,,5.4,-102.7,0,green,190425_193943_062_j01,69,0,650,493,0.87
,,,190425_193943_063_j01,,,5.58,-101.71,0,green,190425_193943_063_j01,65,5,606,239,0.88
,,,190425_193943_064_j01,,,5.73,-100.85,0,green,190425_193943_064_j01,16,14,555,173,0.88
,,,190425_193943_065_j01,,,5.87,-100.1,0,green,190425_193943_065_j01,39,10,550,240,0.88
,,,190425_193943_066_j01,,,5.99,-99.43,0,green,190425_193943_066_j01,0,49,961,228,0.88
,,,190425_193943_067_j01,,,6.1,-98.82,0,yellow,190425_193943_067_j01,0,76,961,205,0.89
,,,190425_193943_068_j01,,,6.2,-98.26,0,green,190425_193943_068_j01,33,22,618,216,0.89
,,,190425_193943_069_j01,,,6.3,-97.73,0,green,190425_193943_069_j01,10,3,520,200,0.89
,,,190425_193943_070_j01,,,6.39,-97.23,0,green,190425_193943_070_j01,18,6,672,287,0.89
,,,190425_193943_071_j01,,,6.48,-96.75,0,yellow,190425_193943_071_j01,12,11,613,555,0.89
,,,190425_193943_072_j01,,,6.56,-96.3,0,yellow,190425_193943_072_j01,26,0,645,434,0.88
,,,190425_193943_073_j01,,,6.64,-95.85,0,green,190425_193943_073_j01,39,3,650,186,0.88
,,,190425_193943_074_j01,,,6.72,-95.42,0,yellow,190425_193943_074_j01,14,60,607,238,0.88
,,,190425_193943_075_j01,,,6.8,-94.99,0,green,190425_193943_075_j01,17,50,811,247,0.88
,,,190425_193943_076_j01,,,6.88,-94.56,0,green,190425_193943_076_j01,6,7,788,268,0.88
,,,190425_193943_077_j01,,,6.96,-94.13,0,green,190425_193943_077_j01,0,2,771,351,0.88
,,,190425_193943_078_j01,,,7.04,-93.69,0,green,190425_193943_078_j01,13,2,732,404,0.88
,,,190425_193943_079_j01,,,7.12,-93.25,0,green,190425_193943_079_j01,2,2,687,299,0.88
,,,190425_193943_080_j01,,,7.2,-92.79,0,green,190425_193943_080_j01,0,5,801,525,0.88
,,,190425_193943_081_j01,,,7.28,-92.31,0,green,190425_193943_081_j01,0,0,876,258,0.88
,,,190425_193943_082_j01,,,7.37,-91.81,0,green,190425_193943_082_j01,1,4,590,233,0.88
,,,190425_193943_083_j01,,,7.46,-91.27,0,green,190425_193943_083_j01,4,12,656,243,0.88
,,,190425_193943_084_j01,,,7.56,-90.71,0,green,190425_193943_084_j01,14,12,758,268,0.88
,,,190425_193943_085_j01,,,7.66,-90.09,0,green,190425_193943_085_j01,0,0,795,290,0.88
,,,190425_193943_086_j01,,,7.77,-89.41,0,green,190425_193943_086_j01,8,0,752,477,0.88
,,,190425_193943_087_j01,,,7.89,-88.64,0,green,190425_193943_087_j01,4,12,428,221,0.88
,,,190425_193943_088_j01,,,8.02,-87.78,0,green,190425_193943_088_j01,4,3,558,236,0.88
,,,190425_193943_089_j01,,,8.17,-86.77,0,green,190425_193943_089_j01,0,1,877,274,0.87
,,,190425_193943_090_j01,,,8.35,-85.55,0,green,190425_193943_090_j01,9,2,386,179,0.87
,,,190425_193943_091_j01,,,5.65,-104.0,0,green,190425_193943_091_j01,6,8,404,185,0.87
,,,190425_193943_092_j01,,,5.86,-102.81,0,green,190425_193943_092_j01,15,5,580,237,0.87
,,,190425_193943_093_j01,,,6.04,-101.82,0,yellow,190425_193943_093_j01,24,58,525,206,0.88
,,,190425_193943_094_j01,,,6.2,-100.97,0,green,190425_193943_094_j01,15,15,321,190,0.88
,,,190425_193943_095_j01,,,6.33,-100.22,0,green,190425_193943_095_j01,36,31,514,214,0.88
,,,190425_193943_096_j01,,,6.46,-99.54,0,green,190425_193943_096_j01,9,39,440,212,0.88
,,,190425_193943_097_j01,,,6.57,-98.93,0,green,190425_193943_097_j01,47,34,268,164,0.89
,,,190425_193943_098_j01,,,6.67,-98.36,0,green,190425_193943_098_j01,24,30,582,190,0.89
,,,190425_193943_099_j01,,,6.77,-97.84,0,green,190425_193943_099_j01,32,7,574,213,0.89
,,,190425_193943_100_j01,,,6.86,-97.34,0,green,190425_193943_100_j01,14,4,534,274,0.89
,,,190425_193943_101_j01,,,6.95,-96.86,0,yellow,190425_193943_101_j01,15,14,580,559,0.89
,,,190425_193943_102_j01,,,7.03,-96.4,0,green,190425_193943_102_j01,0,8,924,448,0.89
,,,190425_193943_103_j01,,,7.11,-95.96,0,green,190425_193943_103_j01,4,6,797,391,0.89
,,,190425_193943_104_j01,,,7.19,-95.52,0,green,190425_193943_104_j01,28,20,568,200,0.89
,,,190425_193943_105_j01,,,7.27,-95.09,0,green,190425_193943_105_j01,6,15,771,233,0.89
,,,190425_193943_106_j01,,,7.35,-94.66,0,green,190425_193943_106_j01,5,35,866,224,0.88
,,,190425_193943_107_j01,,,7.43,-94.23,0,green,190425_193943_107_j01,8,11,638,206,0.88
,,,190425_193943_108_j01,,,7.51,-93.8,0,green,190425_193943_108_j01,9,4,602,287,0.88
,,,190425_193943_109_j01,,,7.59,-93.35,0,green,190425_193943_109_j01,0,1,865,321,0.88
,,,190425_193943_110_j01,,,7.67,-92.89,0,green,190425_193943_110_j01,0,1,626,168,0.88
,,,190425_193943_111_j01,,,7.75,-92.41,0,green,190425_193943_111_j01,7,1,580,126,0.88
,,,190425_193943_112_j01,,,7.84,-91.91,0,green,190425_193943_112_j01,6,3,515,235,0.88
,,,190425_193943_113_j01,,,7.93,-91.38,0,green,190425_193943_113_j01,0,3,618,338,0.88
,,,190425_193943_114_j01,,,8.03,-90.81,0,green,190425_193943_114_j01,7,13,514,245,0.88
,,,190425_193943_115_j01,,,8.13,-90.19,0,green,190425_193943_115_j01,2,2,422,202,0.88
,,,190425_193943_116_j01,,,8.24,-89.51,0,green,190425_193943_116_j01,7,0,534,103,0.88
,,,190425_193943_117_j01,,,8.36,-88.74,0,green,190425_193943_117_j01,0,0,697,337,0.88
,,,190425_193943_118_j01,,,8.49,-87.88,0,green,190425_193943_118_j01,1,2,794,202,0.88
,,,190425_193943_119_j01,,,8.64,-86.87,0,green,190425_193943_119_j01,0,1,798,297,0.88
,,,190425_193943_120_j01,,,8.81,-85.65,0,green,190425_193943_120_j01,1,4,617,263,0.87
,,,190425_194015_001_j01,,,6.11,-104.11,0,green,190425_194015_001_j01,14,11,483,172,0.87
,,,190425_194015_002_j01,,,6.33,-102.92,0,green,190425_194015_002_j01,67,0,704,500,0.87
,,,190425_194015_003_j01,,,6.51,-101.93,0,green,190425_194015_003_j01,0,56,961,219,0.88
,,,190425_194015_004_j01,,,6.66,-101.08,0,green,190425_194015_004_j01,32,8,668,209,0.88
,,,190425_194015_005_j01,,,6.8,-100.33,0,green,190425_194015_005_j01,27,15,494,208,0.88
,,,190425_194015_006_j01,,,6.92,-99.65,0,green,190425_194015_006_j01,0,35,961,210,0.88
,,,190425_194015_007_j01,,,7.04,-99.04,0,yellow,190425_194015_007_j01,0,87,961,202,0.88
,,,190425_194015_008_j01,,,7.14,-98.47,0,green,190425_194015_008_j01,0,74,961,216,0.89
,,,190425_194015_009_j01,,,7.24,-97.95,0,green,190425_194015_009_j01,41,12,527,324,0.89
,,,190425_194015_010_j01,,,7.33,-97.45,0,green,190425_194015_010_j01,35,9,588,340,0.89
,,,190425_194015_011_j01,,,7.42,-96.97,0,yellow,190425_194015_011_j01,11,11,957,507,0.89
,,,190425_194015_012_j01,,,7.5,-96.51,0,yellow,190425_194015_012_j01,0,7,925,452,0.89
,,,190425_194015_013_j01,,,7.58,-96.07,0,yellow,190425_194015_013_j01,0,6,776,364,0.89
,,,190425_194015_014_j01,,,7.67,-95.63,0,green,190425_194015_014_j01,21,5,604,425,0.89
,,,190425_194015_015_j01,,,7.74,-95.2,0,green,190425_194015_015_j01,21,4,587,212,0.89
,,,190425_194015_016_j01,,,7.82,-94.77,0,green,190425_194015_016_j01,20,20,716,226,0.89
,,,190425_194015_017_j01,,,7.9,-94.34,0,green,190425_194015_017_j01,6,4,829,263,0.89
,,,190425_194015_018_j01,,,7.98,-93.9,0,green,190425_194015_018_j01,0,1,872,418,0.89
,,,190425_194015_019_j01,,,8.06,-93.45,0,green,190425_194015_019_j01,19,2,662,503,0.89
,,,190425_194015_020_j01,,,8.14,-92.99,0,green,190425_194015_020_j01,13,27,599,634,0.89
,,,190425_194015_021_j01,,,8.22,-92.52,0,green,190425_194015_021_j01,29,0,694,131,0.89
,,,190425_194015_022_j01,,,8.31,-92.01,0,green,190425_194015_022_j01,14,4,579,268,0.89
,,,190425_194015_023_j01,,,8.4,-91.48,0,green,190425_194015_023_j01,22,12,701,561,0.89
,,,190425_194015_024_j01,,,8.5,-90.91,0,green,190425_194015_024_j01,9,1,505,239,0.89
,,,190425_194015_025_j01,,,8.6,-90.29,0,green,190425_194015_025_j01,7,9,560,242,0.89
,,,190425_194015_026_j01,,,8.71,-89.61,0,green,190425_194015_026_j01,7,12,547,238,0.89
,,,190425_194015_027_j01,,,8.83,-88.84,0,green,190425_194015_027_j01,4,3,416,222,0.88
,,,190425_194015_028_j01,,,8.96,-87.97,0,green,190425_194015_028_j01,7,1,481,100,0.88
,,,190425_194015_029_j01,,,9.11,-86.96,0,green,190425_194015_029_j01,3,0,488,216,0.88
,,,190425_194015_030_j01,,,9.28,-85.74,0,green,190425_194015_030_j01,10,1,549,96,0.87
,,,190425_194015_031_j01,,,6.57,-104.23,0,green,190425_194015_031_j01,17,9,532,168,0.87
,,,190425_194015_032_j01,,,6.79,-103.04,0,green,190425_194015_032_j01,9,1,390,329,0.87
,,,190425_194015_033_j01,,,6.97,-102.04,0,green,190425_194015_033_j01,4,6,590,224,0.88
,,,190425_194015_034_j01,,,7.13,-101.19,0,green,190425_194015_034_j01,1,5,519,377,0.88
,,,190425_194015_035_j01,,,7.27,-100.44,0,green,190425_194015_035_j01,2,1,740,585,0.88
,,,190425_194015_036_j01,,,7.39,-99.76,0,green,190425_194015_036_j01,27,10,662,238,0.88
,,,190425_194015_037_j01,,,7.5,-99.15,0,green,190425_194015_037_j01,14,47,385,253,0.88
,,,190425_194015_038_j01,,,7.61,-98.58,0,green,190425_194015_038_j01,22,36,392,215,0.89
,,,190425_194015_039_j01,,,7.71,-98.06,0,green,190425_194015_039_j01,53,23,635,321,0.89
,,,190425_194015_040_j01,,,7.8,-97.56,0,green,190425_194015_040_j01,54,8,625,385,0.89
,,,190425_194015_041_j01,,,7.89,-97.08,0,green,190425_194015_041_j01,0,5,916,493,0.89
,,,190425_194015_042_j01,,,7.97,-96.62,0,green,190425_194015_042_j01,0,0,961,103,0.89
,,,190425_194015_043_j01,,,8.05,-96.17,0,green,190425_194015_043_j01,4,8,816,244,0.89
,,,190425_194015_044_j01,,,8.14,-95.74,0,green,190425_194015_044_j01,3,70,684,247,0.89
,,,190425_194015_045_j01,,,8.21,-95.31,0,green,190425_194015_045_j01,27,27,603,236,0.89
,,,190425_194015_046_j01,,,8.29,-94.88,0,green,190425_194015_046_j01,4,7,622,236,0.89
,,,190425_194015_047_j01,,,8.37,-94.44,0,green,190425_194015_047_j01,25,7,643,247,0.89
,,,190425_194015_048_j01,,,8.45,-94.01,0,green,190425_194015_048_j01,2,57,631,618,0.89
,,,190425_194015_049_j01,,,8.53,-93.56,0,yellow,190425_194015_049_j01,0,92,737,704,0.89
,,,190425_194015_050_j01,,,8.61,-93.1,0,green,190425_194015_050_j01,0,46,821,636,0.89
,,,190425_194015_051_j01,,,8.69,-92.62,0,green,190425_194015_051_j01,16,9,608,581,0.89
,,,190425_194015_052_j01,,,8.78,-92.12,0,green,190425_194015_052_j01,26,1,666,265,0.89
,,,190425_194015_053_j01,,,8.87,-91.58,0,green,190425_194015_053_j01,22,1,596,423,0.89
,,,190425_194015_054_j01,,,8.97,-91.01,0,green,190425_194015_054_j01,22,1,739,236,0.89
,,,190425_194015_055_j01,,,9.07,-90.39,0,green,190425_194015_055_j01,12,2,579,219,0.89
,,,190425_194015_056_j01,,,9.18,-89.71,0,green,190425_194015_056_j01,22,15,700,228,0.89
,,,190425_194015_057_j01,,,9.29,-88.94,0,green,190425_194015_057_j01,21,5,595,206,0.89
,,,190425_194015_058_j01,,,9.43,-88.07,0,green,190425_194015_058_j01,3,5,364,294,0.89
,,,190425_194015_059_j01,,,9.57,-87.06,0,green,190425_194015_059_j01,9,13,452,187,0.88
,,,190425_194015_060_j01,,,9.74,-85.84,42,green,190425_194015_060_j01,6,5,514,182,0.7
,,,190425_194015_061_j01,,,7.03,-104.34,0,green,190425_194015_061_j01,6,14,410,178,0.87
,,,190425_194015_062_j01,,,7.26,-103.15,0,green,190425_194015_062_j01,10,3,423,123,0.87
,,,190425_194015_063_j01,,,7.44,-102.16,0,green,190425_194015_063_j01,3,4,519,318,0.88
,,,190425_194015_064_j01,,,7.6,-101.3,0,green,190425_194015_064_j01,9,2,494,157,0.88
,,,190425_194015_065_j01,,,7.73,-100.55,0,green,190425_194015_065_j01,1,70,582,661,0.89
,,,190425_194015_066_j01,,,7.86,-99.87,0,green,190425_194015_066_j01,43,12,657,232,0.89
,,,190425_194015_067_j01,,,7.97,-99.26,0,green,190425_194015_067_j01,33,33,726,226,0.89
,,,190425_194015_068_j01,,,8.08,-98.69,0,green,190425_194015_068_j01,41,35,608,224,0.89
,,,190425_194015_069_j01,,,8.18,-98.16,0,green,190425_194015_069_j01,46,16,637,268,0.89
,,,190425_194015_070_j01,,,8.27,-97.66,0,yellow,190425_194015_070_j01,9,19,777,244,0.89
,,,190425_194015_071_j01,,,8.36,-97.19,0,yellow,190425_194015_071_j01,0,4,961,213,0.89
,,,190425_194015_072_j01,,,8.44,-96.73,0,green,190425_194015_072_j01,0,1,961,430,0.9
,,,190425_194015_073_j01,,,8.52,-96.28,0,green,190425_194015_073_j01,0,0,961,245,0.9
,,,190425_194015_074_j01,,,8.61,-95.85,0,green,190425_194015_074_j01,11,32,856,243,0.9
,,,190425_194015_075_j01,,,8.68,-95.41,0,green,190425_194015_075_j01,3,22,846,218,0.9
,,,190425_194015_076_j01,,,8.76,-94.98,0,green,190425_194015_076_j01,9,22,853,227,0.9
,,,190425_194015_077_j01,,,8.84,-94.55,0,green,190425_194015_077_j01,14,7,853,244,0.9
,,,190425_194015_078_j01,,,8.92,-94.11,0,green,190425_194015_078_j01,16,1,827,308,0.9
,,,190425_194015_079_j01,,,9.0,-93.66,0,green,190425_194015_079_j01,14,5,716,493,0.9
,,,190425_194015_080_j01,,,9.08,-93.2,0,green,190425_194015_080_j01,0,4,961,238,0.9
,,,190425_194015_081_j01,,,9.16,-92.72,0,green,190425_194015_081_j01,0,0,961,333,0.9
,,,190425_194015_082_j01,,,9.25,-92.22,0,green,190425_194015_082_j01,5,0,520,291,0.9
,,,190425_194015_083_j01,,,9.34,-91.68,0,green,190425_194015_083_j01,8,2,628,169,0.9
,,,190425_194015_084_j01,,,9.44,-91.11,0,green,190425_194015_084_j01,21,3,719,212,0.9
,,,190425_194015_085_j01,,,9.54,-90.49,0,green,190425_194015_085_j01,5,3,479,169,0.9
,,,190425_194015_086_j01,,,9.64,-89.81,0,green,190425_194015_086_j01,6,8,491,202,0.89
,,,190425_194015_087_j01,,,9.76,-89.04,0,green,190425_194015_087_j01,0,19,586,217,0.89
,,,190425_194015_088_j01,,,9.89,-88.17,0,green,190425_194015_088_j01,2,11,404,199,0.89
,,,190425_194015_089_j01,,,10.04,-87.15,0,green,190425_194015_089_j01,1,36,624,205,0.88
,,,190425_194015_090_j01,,,10.21,-85.93,46,green,190425_194015_090_j01,6,28,745,221,0.67
,,,190425_194015_091_j01,,,7.5,-104.46,0,green,190425_194015_091_j01,3,21,325,182,0.87
,,,190425_194015_092_j01,,,7.72,-103.26,0,green,190425_194015_092_j01,16,5,499,166,0.87
,,,190425_194015_093_j01,,,7.9,-102.27,0,green,190425_194015_093_j01,10,3,523,183,0.88
,,,190425_194015_094_j01,,,8.06,-101.42,0,green,190425_194015_094_j01,26,10,582,211,0.88
,,,190425_194015_095_j01,,,8.2,-100.66,0,green,190425_194015_095_j01,80,0,692,518,0.89
,,,190425_194015_096_j01,,,8.33,-99.99,0,green,190425_194015_096_j01,38,1,707,231,0.89
,,,190425_194015_097_j01,,,8.44,-99.37,0,green,190425_194015_097_j01,7,12,555,158,0.89
,,,190425_194015_098_j01,,,8.55,-98.81,0,green,190425_194015_098_j01,10,20,606,161,0.89
,,,190425_194015_099_j01,,,8.65,-98.28,0,green,190425_194015_099_j01,2,10,478,164,0.89
,,,190425_194015_100_j01,,,8.74,-97.77,0,yellow,190425_194015_100_j01,0,3,961,227,0.9
,,,190425_194015_101_j01,,,8.83,-97.3,0,green,190425_194015_101_j01,5,26,831,204,0.9
,,,190425_194015_102_j01,,,8.91,-96.84,0,green,190425_194015_102_j01,0,5,671,244,0.9
,,,190425_194015_103_j01,,,8.99,-96.39,0,green,190425_194015_103_j01,0,0,961,425,0.9
,,,190425_194015_104_j01,,,9.08,-95.95,0,green,190425_194015_104_j01,0,1,874,400,0.9
,,,190425_194015_105_j01,,,9.15,-95.52,0,green,190425_194015_105_j01,1,7,676,454,0.9
,,,190425_194015_106_j01,,,9.23,-95.09,0,green,190425_194015_106_j01,2,11,636,227,0.91
,,,190425_194015_107_j01,,,9.31,-94.66,0,green,190425_194015_107_j01,5,21,861,231,0.91
,,,190425_194015_108_j01,,,9.39,-94.22,0,green,190425_194015_108_j01,2,31,826,251,0.91
,,,190425_194015_109_j01,,,9.47,-93.77,0,green,190425_194015_109_j01,1,18,446,254,0.91
,,,190425_194015_110_j01,,,9.55,-93.31,0,green,190425_194015_110_j01,0,30,777,218,0.91
,,,190425_194015_111_j01,,,9.64,-92.83,0,green,190425_194015_111_j01,0,3,961,269,0.91
,,,190425_194015_112_j01,,,9.72,-92.32,0,green,190425_194015_112_j01,0,13,626,194,0.91
